text,category,urgency,source
"Tracking TRK9822878 update nahi ho raha, delivery date cross ho gayi. Seller bhi reply nahi kar raha.",Order_Not_Delivered,High,Email
"Maine headphones order kiye the, wallet deliver kar diya. Order ORD346347.",Wrong_Product,Low,App
Express delivery li thi fir bhi delay hua.,Late_Delivery,Low,Email
Seller ne fake product bhej diya aur return bhi reject kar diya. Order ORD620912.,Seller_Fraud,Low,Call
Invoice me extra charge add ho gaya. Order ORD133581.,Billing_Invoice,Medium,Call
Customer support sirf ticket close kar raha hai without solution. Ref ORD901084. App me tracking bhi galat show ho rahi hai.,Customer_Service,High,Call
Completely different product receive hua.,Wrong_Product,High,Email
Original bola tha lekin duplicate nikla. Seller response bhi nahi de raha.,Seller_Fraud,Medium,App
UPI payment deduct ho gaya par order place nahi hua. Txn TXN92663590. Seller bhi reply nahi kar raha.,Payment_Issue,High,Email
"Order ORD559583 ko 12 din ho gaye, status out for delivery pe hi atka hai, parcel abhi tak nahi mila.",Order_Not_Delivered,High,Website
App crash ho rahi hai payment ke time. Ref TRK9999150.,App_Bug,High,Email
Discount apply hua tha par final bill me reflect nahi hua. App me tracking bhi galat show ho rahi hai.,Billing_Invoice,High,Email
App crash ho rahi hai payment ke time. Ref TRK6237113.,App_Bug,Medium,Website
Discount apply hua tha par final bill me reflect nahi hua. Seller bhi reply nahi kar raha.,Billing_Invoice,High,Call
Discount apply hua tha par final bill me reflect nahi hua.,Billing_Invoice,High,App
"Maine headphones order kiye the, wallet deliver kar diya. Order ORD106663.",Wrong_Product,Medium,Email
3 baar complaint ki but koi proper response nahi mila.,Customer_Service,Medium,Email
Promised date se 12 din late deliver hua.,Late_Delivery,Medium,App
Refund 10 din se pending hai.,Refund_Return,Medium,Call
App crash ho rahi hai payment ke time. Ref TRK9373087. App me tracking bhi galat show ho rahi hai.,App_Bug,High,Call
"Maine headphones order kiye the, wallet deliver kar diya. Order ORD148076.",Wrong_Product,High,App
Express delivery li thi fir bhi delay hua.,Late_Delivery,High,App
Invoice me extra charge add ho gaya. Order ORD254869.,Billing_Invoice,Medium,Email
Screen cracked thi delivery ke time.,Damaged_Product,Low,Email
Completely different product receive hua. Refund bhi abhi tak process nahi hua.,Wrong_Product,Medium,Email
Original bola tha lekin duplicate nikla. Seller response bhi nahi de raha.,Seller_Fraud,High,Website
"Order ORD805802 ko 10 din ho gaye, status out for delivery pe hi atka hai, parcel abhi tak nahi mila.",Order_Not_Delivered,Low,Website
Box kholte hi product broken nikla. Order ORD944967. Support ko contact kiya but koi update nahi.,Damaged_Product,Medium,Website
Completely different product receive hua. Support ko contact kiya but koi update nahi.,Wrong_Product,Medium,Email
3 baar complaint ki but koi proper response nahi mila.,Customer_Service,High,Call
Return approve hua but pickup schedule nahi ho raha. Invoice INV854315.,Refund_Return,Medium,Website
Login karte hi something went wrong error aa raha hai.,App_Bug,Medium,App
"Tracking TRK5891820 update nahi ho raha, delivery date cross ho gayi.",Order_Not_Delivered,Medium,Website
"Tracking TRK3031751 update nahi ho raha, delivery date cross ho gayi.",Order_Not_Delivered,Medium,Call
UPI payment deduct ho gaya par order place nahi hua. Txn TXN79218511. Refund bhi abhi tak process nahi hua.,Payment_Issue,Medium,Call
"Maine headphones order kiye the, wallet deliver kar diya. Order ORD479228. Refund bhi abhi tak process nahi hua.",Wrong_Product,Low,Email
UPI payment deduct ho gaya par order place nahi hua. Txn TXN37457637. App me tracking bhi galat show ho rahi hai.,Payment_Issue,Medium,App
Invoice me extra charge add ho gaya. Order ORD174570.,Billing_Invoice,High,Call
Completely different product receive hua. Seller bhi reply nahi kar raha.,Wrong_Product,High,Website
"Order ORD932724 ko 6 din ho gaye, status out for delivery pe hi atka hai, parcel abhi tak nahi mila.",Order_Not_Delivered,High,App
3 baar complaint ki but koi proper response nahi mila. App me tracking bhi galat show ho rahi hai.,Customer_Service,Medium,Call
"Order ORD487891 ko 11 din ho gaye, status out for delivery pe hi atka hai, parcel abhi tak nahi mila.",Order_Not_Delivered,Medium,App
App crash ho rahi hai payment ke time. Ref TRK4645905. Refund bhi abhi tak process nahi hua.,App_Bug,Medium,Website
Original bola tha lekin duplicate nikla. Seller response bhi nahi de raha.,Seller_Fraud,High,Call
"Order ORD562347 ko 12 din ho gaye, status out for delivery pe hi atka hai, parcel abhi tak nahi mila.",Order_Not_Delivered,Medium,Website
Login karte hi something went wrong error aa raha hai.,App_Bug,High,Email
Customer support sirf ticket close kar raha hai without solution. Ref ORD631566.,Customer_Service,High,Website
Box kholte hi product broken nikla. Order ORD205495.,Damaged_Product,Medium,Email
Original bola tha lekin duplicate nikla. Seller response bhi nahi de raha.,Seller_Fraud,High,Website
"Tracking TRK4820510 update nahi ho raha, delivery date cross ho gayi.",Order_Not_Delivered,Medium,Email
Return approve hua but pickup schedule nahi ho raha. Invoice INV885844.,Refund_Return,Medium,Website
"Order ORD940718 ko 4 din ho gaye, status out for delivery pe hi atka hai, parcel abhi tak nahi mila.",Order_Not_Delivered,High,Email
Refund 10 din se pending hai. Refund bhi abhi tak process nahi hua.,Refund_Return,High,App
Express delivery li thi fir bhi delay hua.,Late_Delivery,Low,Call
UPI payment deduct ho gaya par order place nahi hua. Txn TXN87248441. App me tracking bhi galat show ho rahi hai.,Payment_Issue,High,Call
Box kholte hi product broken nikla. Order ORD514420.,Damaged_Product,High,Email
Original bola tha lekin duplicate nikla. Seller response bhi nahi de raha.,Seller_Fraud,High,Email
Invoice me extra charge add ho gaya. Order ORD868504. Refund bhi abhi tak process nahi hua.,Billing_Invoice,Medium,App
Completely different product receive hua.,Wrong_Product,Medium,Website
"Maine headphones order kiye the, wallet deliver kar diya. Order ORD702615.",Wrong_Product,High,Email
Invoice me extra charge add ho gaya. Order ORD798103.,Billing_Invoice,High,App
Return approve hua but pickup schedule nahi ho raha. Invoice INV777708.,Refund_Return,High,Call
Invoice me extra charge add ho gaya. Order ORD600026. Refund bhi abhi tak process nahi hua.,Billing_Invoice,High,App
Login karte hi something went wrong error aa raha hai.,App_Bug,Medium,App
Box kholte hi product broken nikla. Order ORD385328.,Damaged_Product,High,Email
3 baar complaint ki but koi proper response nahi mila.,Customer_Service,Low,Call
3 baar complaint ki but koi proper response nahi mila.,Customer_Service,High,App
3 baar complaint ki but koi proper response nahi mila. Seller bhi reply nahi kar raha.,Customer_Service,Medium,Email
Refund 10 din se pending hai.,Refund_Return,Low,App
Express delivery li thi fir bhi delay hua. Refund bhi abhi tak process nahi hua.,Late_Delivery,High,App
UPI payment deduct ho gaya par order place nahi hua. Txn TXN87682709. App me tracking bhi galat show ho rahi hai.,Payment_Issue,High,App
Invoice me extra charge add ho gaya. Order ORD552807. App me tracking bhi galat show ho rahi hai.,Billing_Invoice,Low,Call
"Order ORD382270 ko 12 din ho gaye, status out for delivery pe hi atka hai, parcel abhi tak nahi mila.",Order_Not_Delivered,Medium,Call
Discount apply hua tha par final bill me reflect nahi hua.,Billing_Invoice,High,App
Completely different product receive hua.,Wrong_Product,Medium,Website
Seller ne fake product bhej diya aur return bhi reject kar diya. Order ORD119292.,Seller_Fraud,Medium,Call
Promised date se 11 din late deliver hua.,Late_Delivery,Medium,Call
Completely different product receive hua.,Wrong_Product,High,App
Completely different product receive hua.,Wrong_Product,High,App
Box kholte hi product broken nikla. Order ORD993413.,Damaged_Product,High,Email
Invoice me extra charge add ho gaya. Order ORD390480. Refund bhi abhi tak process nahi hua.,Billing_Invoice,Medium,Call
Customer support sirf ticket close kar raha hai without solution. Ref ORD771835.,Customer_Service,High,Email
App crash ho rahi hai payment ke time. Ref TRK4634210.,App_Bug,High,Website
Invoice me extra charge add ho gaya. Order ORD934988. Seller bhi reply nahi kar raha.,Billing_Invoice,Medium,App
Login karte hi something went wrong error aa raha hai.,App_Bug,High,Email
3 baar complaint ki but koi proper response nahi mila.,Customer_Service,Medium,Website
App crash ho rahi hai payment ke time. Ref TRK2562351.,App_Bug,Medium,Call
Box kholte hi product broken nikla. Order ORD122134. App me tracking bhi galat show ho rahi hai.,Damaged_Product,Medium,App
Refund 10 din se pending hai.,Refund_Return,High,App
Discount apply hua tha par final bill me reflect nahi hua. Seller bhi reply nahi kar raha.,Billing_Invoice,High,Call
"Order ORD458913 ko 10 din ho gaye, status out for delivery pe hi atka hai, parcel abhi tak nahi mila. Seller bhi reply nahi kar raha.",Order_Not_Delivered,High,Call
Discount apply hua tha par final bill me reflect nahi hua. Seller bhi reply nahi kar raha.,Billing_Invoice,High,Email
"Tracking TRK8504839 update nahi ho raha, delivery date cross ho gayi.",Order_Not_Delivered,High,Website
Login karte hi something went wrong error aa raha hai.,App_Bug,Medium,Email
Promised date se 11 din late deliver hua. Seller bhi reply nahi kar raha.,Late_Delivery,High,Call
Original bola tha lekin duplicate nikla. Seller response bhi nahi de raha.,Seller_Fraud,Medium,Email
"Maine headphones order kiye the, wallet deliver kar diya. Order ORD543174.",Wrong_Product,High,Email
3 baar complaint ki but koi proper response nahi mila.,Customer_Service,High,Email
Login karte hi something went wrong error aa raha hai.,App_Bug,High,App
Original bola tha lekin duplicate nikla. Seller response bhi nahi de raha.,Seller_Fraud,Medium,Website
App crash ho rahi hai payment ke time. Ref TRK8765259. Support ko contact kiya but koi update nahi.,App_Bug,High,Website
Customer support sirf ticket close kar raha hai without solution. Ref ORD200666.,Customer_Service,Low,Email
Return approve hua but pickup schedule nahi ho raha. Invoice INV614674.,Refund_Return,High,Email
Express delivery li thi fir bhi delay hua.,Late_Delivery,High,Website
Login karte hi something went wrong error aa raha hai.,App_Bug,High,Email
"Maine headphones order kiye the, wallet deliver kar diya. Order ORD704546.",Wrong_Product,Low,Website
Login karte hi something went wrong error aa raha hai. Seller bhi reply nahi kar raha.,App_Bug,High,Website
Promised date se 12 din late deliver hua. App me tracking bhi galat show ho rahi hai.,Late_Delivery,Low,Email
Promised date se 12 din late deliver hua.,Late_Delivery,Medium,Website
Promised date se 7 din late deliver hua.,Late_Delivery,Low,Call
Original bola tha lekin duplicate nikla. Seller response bhi nahi de raha.,Seller_Fraud,High,App
Express delivery li thi fir bhi delay hua.,Late_Delivery,Low,Website
App crash ho rahi hai payment ke time. Ref TRK7548922.,App_Bug,High,Website
Screen cracked thi delivery ke time. Refund bhi abhi tak process nahi hua.,Damaged_Product,Low,Website
Return approve hua but pickup schedule nahi ho raha. Invoice INV923054.,Refund_Return,Medium,Website
Completely different product receive hua. App me tracking bhi galat show ho rahi hai.,Wrong_Product,High,Call
"Maine headphones order kiye the, wallet deliver kar diya. Order ORD734611.",Wrong_Product,Medium,Website
"Maine headphones order kiye the, wallet deliver kar diya. Order ORD746292.",Wrong_Product,Medium,Call
"Order ORD608290 ko 3 din ho gaye, status out for delivery pe hi atka hai, parcel abhi tak nahi mila.",Order_Not_Delivered,High,Website
Login karte hi something went wrong error aa raha hai.,App_Bug,High,App
Login karte hi something went wrong error aa raha hai.,App_Bug,Medium,App
Login karte hi something went wrong error aa raha hai.,App_Bug,High,App
Customer support sirf ticket close kar raha hai without solution. Ref ORD314263.,Customer_Service,Medium,Email
Amount debit hua lekin confirmation nahi aaya.,Payment_Issue,Low,Website
Discount apply hua tha par final bill me reflect nahi hua.,Billing_Invoice,High,App
App crash ho rahi hai payment ke time. Ref TRK6107482.,App_Bug,High,Call
Completely different product receive hua. Seller bhi reply nahi kar raha.,Wrong_Product,Medium,App
"Tracking TRK8762027 update nahi ho raha, delivery date cross ho gayi.",Order_Not_Delivered,Medium,Website
"Order ORD505218 ko 6 din ho gaye, status out for delivery pe hi atka hai, parcel abhi tak nahi mila.",Order_Not_Delivered,High,Website
App crash ho rahi hai payment ke time. Ref TRK2210751.,App_Bug,Medium,Email
Seller ne fake product bhej diya aur return bhi reject kar diya. Order ORD247383.,Seller_Fraud,High,App
"Maine headphones order kiye the, wallet deliver kar diya. Order ORD125350. Refund bhi abhi tak process nahi hua.",Wrong_Product,High,Call
Original bola tha lekin duplicate nikla. Seller response bhi nahi de raha. Seller bhi reply nahi kar raha.,Seller_Fraud,High,App
Invoice me extra charge add ho gaya. Order ORD894545.,Billing_Invoice,High,Website
"Maine headphones order kiye the, wallet deliver kar diya. Order ORD178812. Seller bhi reply nahi kar raha.",Wrong_Product,Medium,Email
"Tracking TRK7501434 update nahi ho raha, delivery date cross ho gayi. App me tracking bhi galat show ho rahi hai.",Order_Not_Delivered,Medium,Call
Original bola tha lekin duplicate nikla. Seller response bhi nahi de raha. Support ko contact kiya but koi update nahi.,Seller_Fraud,Medium,Email
Seller ne fake product bhej diya aur return bhi reject kar diya. Order ORD480024.,Seller_Fraud,High,App
"Tracking TRK3005164 update nahi ho raha, delivery date cross ho gayi.",Order_Not_Delivered,High,App
Screen cracked thi delivery ke time. App me tracking bhi galat show ho rahi hai.,Damaged_Product,Medium,App
Promised date se 3 din late deliver hua.,Late_Delivery,High,Call
Invoice me extra charge add ho gaya. Order ORD347989.,Billing_Invoice,Medium,Email
Invoice me extra charge add ho gaya. Order ORD332034. Seller bhi reply nahi kar raha.,Billing_Invoice,High,Email
"Order ORD814777 ko 2 din ho gaye, status out for delivery pe hi atka hai, parcel abhi tak nahi mila. Refund bhi abhi tak process nahi hua.",Order_Not_Delivered,High,Website
Login karte hi something went wrong error aa raha hai.,App_Bug,Medium,Email
Express delivery li thi fir bhi delay hua. Seller bhi reply nahi kar raha.,Late_Delivery,Medium,App
Seller ne fake product bhej diya aur return bhi reject kar diya. Order ORD102297.,Seller_Fraud,Medium,App
